country,year,sex,age,suicides_no,population
2,1998,0,5,0.0,1476.0
2,1998,1,0,0.0,5916.0
2,1998,1,1,0.0,7294.0
2,1998,1,2,0.0,9086.0
2,1998,1,3,0.0,7706.0
2,1998,1,4,0.0,3213.0
2,1998,1,5,0.0,954.0
2,1999,0,0,0.0,6589.0
2,1999,0,1,0.0,8526.0
2,1999,0,2,0.0,10311.0
2,1999,0,3,0.0,8314.0
2,1999,0,4,0.0,3968.0
2,1999,0,5,0.0,1451.0
2,1999,1,0,0.0,5845.0
2,1999,1,1,0.0,7263.0
2,1999,1,2,0.0,9537.0
2,1999,1,3,0.0,7805.0
2,1999,1,4,0.0,3276.0
2,1999,1,5,0.0,947.0
2,2000,0,0,0.0,6616.0
2,2000,0,1,0.0,8595.0
2,2000,0,2,0.0,11040.0
2,2000,0,3,0.0,8439.0
2,2000,0,4,0.0,3986.0
2,2000,0,5,0.0,1413.0
2,2000,1,0,0.0,5783.0
2,2000,1,1,0.0,7177.0
2,2000,1,2,1.0,10033.0
2,2000,1,3,0.0,7973.0
2,2000,1,4,1.0,3333.0
2,2000,1,5,0.0,938.0
2,2001,0,0,0.0,6902.0
2,2001,0,1,0.0,8425.0
2,2001,0,2,0.0,11402.0
2,2001,0,3,0.0,8428.0
2,2001,0,4,0.0,4037.0
2,2001,0,5,0.0,1487.0
2,2001,1,0,0.0,6084.0
2,2001,1,1,0.0,7071.0
2,2001,1,2,2.0,10281.0
2,2001,1,3,0.0,7958.0
2,2001,1,4,0.0,3442.0
2,2001,1,5,0.0,980.0
2,2002,0,0,0.0,7196.0
2,2002,0,1,0.0,8155.0
2,2002,0,2,0.0,11760.0
2,2002,0,3,0.0,8408.0
2,2002,0,4,0.0,4050.0
2,2002,0,5,0.0,1547.0
2,2002,1,0,0.0,6416.0
2,2002,1,1,0.0,6921.0
2,2002,1,2,0.0,10604.0
2,2002,1,3,0.0,7980.0
2,2002,1,4,0.0,3527.0
2,2002,1,5,0.0,1024.0
2,2003,0,0,0.0,7454.0
2,2003,0,1,0.0,7831.0
2,2003,0,2,0.0,12129.0
2,2003,0,3,0.0,8423.0
2,2003,0,4,0.0,4054.0
2,2003,0,5,0.0,1583.0
2,2003,1,0,0.0,6730.0
2,2003,1,1,0.0,6734.0
2,2003,1,2,0.0,10997.0
2,2003,1,3,0.0,8061.0
2,2003,1,4,1.0,3594.0
2,2003,1,5,0.0,1068.0
2,2004,0,0,0.0,7648.0
2,2004,0,1,0.0,7531.0
2,2004,0,2,0.0,12492.0
2,2004,0,3,0.0,8488.0
2,2004,0,4,0.0,4088.0
2,2004,0,5,0.0,1590.0
2,2004,1,0,0.0,6968.0
2,2004,1,1,0.0,6556.0
2,2004,1,2,1.0,11406.0
2,2004,1,3,0.0,8196.0
2,2004,1,4,1.0,3665.0
2,2004,1,5,0.0,1094.0
2,2005,0,0,0.0,7780.0
2,2005,0,1,0.0,7327.0
2,2005,0,2,0.0,12835.0
2,2005,0,3,0.0,8584.0
2,2005,0,4,0.0,4157.0
2,2005,0,5,0.0,1575.0
2,2005,1,0,0.0,7113.0
2,2005,1,1,0.0,6444.0
2,2005,1,2,0.0,11778.0
2,2005,1,3,0.0,8358.0
2,2005,1,4,0.0,3748.0
2,2005,1,5,0.0,1110.0
2,2006,0,0,0.0,7902.0
2,2006,0,1,0.0,7098.0
2,2006,0,2,0.0,13374.0
2,2006,0,3,0.0,8571.0
2,2006,0,4,0.0,4256.0
2,2006,0,5,0.0,1573.0
2,2006,1,0,0.0,7239.0
2,2006,1,1,0.0,6319.0
2,2006,1,2,0.0,12202.0
2,2006,1,3,0.0,8485.0
2,2006,1,4,0.0,3847.0
2,2006,1,5,0.0,1107.0
2,2007,0,0,0.0,8013.0
2,2007,0,1,0.0,6962.0
2,2007,0,2,0.0,13860.0
2,2007,0,3,0.0,8555.0
2,2007,0,4,0.0,4400.0
2,2007,0,5,0.0,1568.0
2,2007,1,0,0.0,7330.0
2,2007,1,1,0.0,6267.0
2,2007,1,2,1.0,12530.0
2,2007,1,3,0.0,8564.0
2,2007,1,4,0.0,3988.0
2,2007,1,5,0.0,1094.0
2,2008,0,0,0.0,8108.0
2,2008,0,1,0.0,6910.0
2,2008,0,2,0.0,14278.0
2,2008,0,3,0.0,8537.0
2,2008,0,4,0.0,4587.0
2,2008,0,5,0.0,1567.0
2,2008,1,0,0.0,7404.0
2,2008,1,1,0.0,6274.0
2,2008,1,2,0.0,12782.0
2,2008,1,3,0.0,8599.0
2,2008,1,4,0.0,4158.0
2,2008,1,5,0.0,1069.0
2,2009,0,0,0.0,8199.0
2,2009,0,1,0.0,6917.0
2,2009,0,2,0.0,14629.0
2,2009,0,3,0.0,8514.0
2,2009,0,4,0.0,4793.0
2,2009,0,5,0.0,1571.0
2,2009,1,0,0.0,7489.0
2,2009,1,1,0.0,6325.0
2,2009,1,2,0.0,12978.0
2,2009,1,3,0.0,8599.0
2,2009,1,4,0.0,4349.0
2,2009,1,5,0.0,1042.0
2,2012,0,0,0.0,8435.0
2,2012,0,1,0.0,7215.0
2,2012,0,2,0.0,15193.0
2,2012,0,3,0.0,8401.0
2,2012,0,4,0.0,5512.0
2,2012,0,5,0.0,1625.0
2,2012,1,0,0.0,7893.0
2,2012,1,1,0.0,6629.0
2,2012,1,2,0.0,13280.0
2,2012,1,3,0.0,8475.0
2,2012,1,4,0.0,4994.0
2,2012,1,5,0.0,1051.0
2,2013,0,0,0.0,8494.0
2,2013,0,1,0.0,7397.0
2,2013,0,2,0.0,15236.0
2,2013,0,3,0.0,8353.0
2,2013,0,4,0.0,5787.0
2,2013,0,5,0.0,1652.0
2,2013,1,0,0.0,8061.0
2,2013,1,1,0.0,6782.0
2,2013,1,2,0.0,13302.0
2,2013,1,3,0.0,8405.0
2,2013,1,4,0.0,5238.0
2,2013,1,5,0.0,1072.0
2,2014,0,0,0.0,8537.0
2,2014,0,1,0.0,7578.0
2,2014,0,2,0.0,15273.0
2,2014,0,3,0.0,8296.0
2,2014,0,4,0.0,6085.0
2,2014,0,5,0.0,1686.0
2,2014,1,0,0.0,8208.0
2,2014,1,1,0.0,6928.0
2,2014,1,2,0.0,13325.0
2,2014,1,3,0.0,8335.0
2,2014,1,4,0.0,5503.0
2,2014,1,5,0.0,1083.0
2,2015,0,0,0.0,8561.0
2,2015,0,1,0.0,7740.0
2,2015,0,2,0.0,15323.0
2,2015,0,3,0.0,8239.0
2,2015,0,4,1.0,6403.0
2,2015,0,5,0.0,1724.0
2,2015,1,0,0.0,8331.0
2,2015,1,1,0.0,7059.0
2,2015,1,2,0.0,13370.0
2,2015,1,3,0.0,8268.0
2,2015,1,4,0.0,5784.0
2,2015,1,5,0.0,1087.0
3,1979,0,0,105.0,2343000.0
3,1979,0,1,95.0,1951000.0
3,1979,0,2,136.0,3295000.0
3,1979,0,3,15.0,2517000.0
3,1979,0,4,124.0,2026000.0
3,1979,0,5,33.0,400000.0
3,1979,1,0,141.0,2415000.0
3,1979,1,1,187.0,1993000.0
3,1979,1,2,421.0,3299000.0
3,1979,1,3,12.0,2598000.0
3,1979,1,4,395.0,1852000.0
3,1979,1,5,138.0,297000.0
3,1980,0,0,111.0,2286800.0
3,1980,0,1,90.0,2066500.0
3,1980,0,2,144.0,3148900.0
3,1980,0,3,18.0,2592500.0
3,1980,0,4,135.0,2025100.0
3,1980,0,5,34.0,470800.0
3,1980,1,0,138.0,2266300.0
3,1980,1,1,198.0,2037200.0
3,1980,1,2,447.0,3086700.0
3,1980,1,3,6.0,2647400.0
3,1980,1,4,489.0,1766100.0
3,1980,1,5,162.0,312300.0
3,1981,0,0,100.0,2273000.0
3,1981,0,1,78.0,2049000.0
3,1981,0,2,191.0,3174900.0
3,1981,0,3,14.0,2581800.0
3,1981,0,4,129.0,2083200.0
3,1981,0,5,27.0,434400.0
3,1981,1,0,171.0,2334400.0
3,1981,1,1,224.0,2102200.0
3,1981,1,2,547.0,3159800.0
3,1981,1,3,12.0,2657400.0
3,1981,1,4,537.0,1834200.0
3,1981,1,5,167.0,311500.0
3,1982,0,0,95.0,2383000.0
3,1982,0,1,75.0,2131000.0
3,1982,0,2,124.0,3341000.0
3,1982,0,3,6.0,2607000.0
3,1982,0,4,157.0,2229000.0
3,1982,0,5,32.0,484000.0
3,1982,1,0,151.0,2472000.0
3,1982,1,1,207.0,2198000.0
3,1982,1,2,450.0,3350000.0
3,1982,1,3,12.0,2697000.0
3,1982,1,4,483.0,1989000.0
3,1982,1,5,173.0,352000.0
3,1983,0,0,80.0,2422000.0
3,1983,0,1,65.0,2165000.0
3,1983,0,2,156.0,3394000.0
3,1983,0,3,9.0,2649000.0
3,1983,0,4,161.0,2265000.0
3,1983,0,5,48.0,492000.0
3,1983,1,0,146.0,2512000.0
3,1983,1,1,168.0,2234000.0
3,1983,1,2,338.0,3405000.0
3,1983,1,3,6.0,2741000.0
3,1983,1,4,502.0,2021000.0
3,1983,1,5,155.0,357000.0
3,1984,0,0,67.0,2318000.0
3,1984,0,1,59.0,2151600.0
3,1984,0,2,154.0,3303700.0
3,1984,0,3,4.0,2909800.0
3,1984,0,4,161.0,2268500.0
3,1984,0,5,33.0,528700.0
3,1984,1,0,132.0,2378000.0
3,1984,1,1,163.0,2199800.0
3,1984,1,2,415.0,3294800.0
3,1984,1,3,15.0,2997300.0
3,1984,1,4,494.0,1966200.0
3,1984,1,5,176.0,357500.0
3,1985,0,0,69.0,2354200.0
3,1985,0,1,65.0,2185200.0
3,1985,0,2,142.0,3355300.0
3,1985,0,3,11.0,2955200.0
3,1985,0,4,210.0,2304000.0
3,1985,0,5,41.0,537000.0
3,1985,1,0,156.0,2415200.0
3,1985,1,1,177.0,2234200.0
3,1985,1,2,414.0,3346300.0
3,1985,1,3,16.0,3044200.0
3,1985,1,4,485.0,1997000.0
3,1985,1,5,202.0,363000.0
3,1986,0,0,101.0,2367600.0
3,1986,0,1,96.0,2197600.0
3,1986,0,2,188.0,3374300.0
3,1986,0,3,7.0,2971900.0
3,1986,0,4,201.0,2317100.0
3,1986,0,5,48.0,540200.0
3,1986,1,0,186.0,2428900.0
3,1986,1,1,209.0,2246900.0
3,1986,1,2,478.0,3365200.0
3,1986,1,3,10.0,3061400.0
3,1986,1,4,530.0,2008300.0
3,1986,1,5,230.0,365000.0
3,1987,0,0,93.0,2398400.0
3,1987,0,1,89.0,2226200.0
3,1987,0,2,209.0,3418300.0
3,1987,0,3,14.0,3010700.0
3,1987,0,4,224.0,2347300.0
3,1987,0,5,57.0,547000.0
3,1987,1,0,179.0,2460600.0
3,1987,1,1,192.0,2276200.0
3,1987,1,2,482.0,3409100.0
3,1987,1,3,15.0,3101300.0
3,1987,1,4,532.0,2034500.0
3,1987,1,5,200.0,369800.0
3,1988,0,0,101.0,2459000.0
3,1988,0,1,61.0,2228000.0
3,1988,0,2,198.0,3508000.0
3,1988,0,3,11.0,3115000.0
3,1988,0,4,233.0,2412000.0
3,1988,0,5,61.0,602000.0
3,1988,1,0,211.0,2524000.0
3,1988,1,1,215.0,2276000.0
3,1988,1,2,477.0,3503000.0
3,1988,1,3,20.0,3210000.0
3,1988,1,4,550.0,2079000.0
3,1988,1,5,216.0,392000.0
3,1989,0,0,80.0,2509000.0
3,1989,0,1,83.0,2240000.0
3,1989,0,2,166.0,3563000.0
3,1989,0,3,11.0,3149000.0
3,1989,0,4,201.0,2446000.0
3,1989,0,5,65.0,622000.0
3,1989,1,0,186.0,2575000.0
3,1989,1,1,219.0,2287000.0
3,1989,1,2,462.0,3561000.0
3,1989,1,3,18.0,3245000.0
3,1989,1,4,548.0,2105000.0
3,1989,1,5,208.0,400000.0
3,1990,0,0,91.0,2568000.0
3,1990,0,1,76.0,2251000.0
3,1990,0,2,163.0,3622000.0
3,1990,0,3,14.0,3171000.0
3,1990,0,4,190.0,2477000.0
3,1990,0,5,61.0,643000.0
3,1990,1,0,174.0,2635000.0
3,1990,1,1,182.0,2297000.0
3,1990,1,2,439.0,3619000.0
3,1990,1,3,22.0,3269000.0
3,1990,1,4,502.0,2128000.0
3,1990,1,5,226.0,411100.0
3,1991,0,0,61.0,2689000.0
3,1991,0,1,77.0,2310000.0
3,1991,0,2,133.0,3691000.0
3,1991,0,3,9.0,3277000.0
3,1991,0,4,169.0,2508000.0
3,1991,0,5,50.0,658000.0
3,1991,1,0,179.0,2738000.0
3,1991,1,1,214.0,2277000.0
3,1991,1,2,398.0,3580000.0
3,1991,1,3,28.0,3369000.0
3,1991,1,4,449.0,2130000.0
3,1991,1,5,184.0,396000.0
3,1992,0,0,79.0,2783500.0
3,1992,0,1,79.0,2329100.0
3,1992,0,2,140.0,3755500.0
3,1992,0,3,13.0,3276800.0
3,1992,0,4,147.0,2538400.0
3,1992,0,5,46.0,678000.0
3,1992,1,0,249.0,2834100.0
3,1992,1,1,227.0,2306200.0
3,1992,1,2,488.0,3616600.0
3,1992,1,3,22.0,3371800.0
3,1992,1,4,500.0,2150500.0
3,1992,1,5,194.0,404900.0
3,1993,0,0,73.0,2879300.0
3,1993,0,1,76.0,2347800.0
3,1993,0,2,144.0,3820400.0
3,1993,0,3,16.0,3269800.0
3,1993,0,4,126.0,2568300.0
3,1993,0,5,58.0,698400.0
3,1993,1,0,235.0,2932300.0
3,1993,1,1,233.0,2336300.0
3,1993,1,2,495.0,3672300.0
3,1993,1,3,25.0,3367500.0
3,1993,1,4,520.0,2171500.0
3,1993,1,5,229.0,413600.0
3,1994,0,0,98.0,2971300.0
3,1994,0,1,72.0,2369900.0
3,1994,0,2,160.0,3885600.0
3,1994,0,3,11.0,3262900.0
3,1994,0,4,135.0,2597400.0
3,1994,0,5,34.0,719700.0
3,1994,1,0,250.0,3027200.0
3,1994,1,1,226.0,2369000.0
3,1994,1,2,527.0,3729600.0
3,1994,1,3,27.0,3363000.0
3,1994,1,4,509.0,2192500.0
3,1994,1,5,192.0,423100.0
3,1995,0,0,101.0,3053300.0
3,1995,0,1,62.0,2396900.0
3,1995,0,2,139.0,3950100.0
3,1995,0,3,19.0,3261100.0
3,1995,0,4,134.0,2625900.0
3,1995,0,5,49.0,742200.0
3,1995,1,0,277.0,3112100.0
3,1995,1,1,218.0,2404900.0
3,1995,1,2,485.0,3787800.0
3,1995,1,3,15.0,3363300.0
3,1995,1,4,515.0,2214000.0
3,1995,1,5,190.0,433800.0
3,1996,0,0,105.0,3123600.0
3,1996,0,1,52.0,2428400.0
3,1996,0,2,176.0,4014100.0
3,1996,0,3,9.0,3266800.0
3,1996,0,4,131.0,2653800.0
3,1996,0,5,59.0,766100.0
3,1996,1,0,280.0,3185600.0
3,1996,1,1,226.0,2442900.0
3,1996,1,2,524.0,3847300.0
3,1996,1,3,14.0,3370400.0
3,1996,1,4,464.0,2235900.0
3,1996,1,5,189.0,445800.0
3,1997,0,0,113.0,3161000.0
3,1997,0,1,72.0,2474330.0
3,1997,0,2,165.0,4083427.0
3,1997,0,3,11.0,3327355.0
3,1997,0,4,131.0,2668528.0
3,1997,0,5,47.0,854095.0
3,1997,1,0,260.0,3198193.0
3,1997,1,1,213.0,2460112.0
3,1997,1,2,501.0,3934581.0
3,1997,1,3,19.0,3429860.0
3,1997,1,4,457.0,2252148.0
3,1997,1,5,195.0,490152.0
3,1998,0,0,114.0,3200362.0
3,1998,0,1,52.0,2512005.0
3,1998,0,2,147.0,4143203.0
3,1998,0,3,20.0,3353473.0
3,1998,0,4,140.0,2696429.0
3,1998,0,5,53.0,883724.0
3,1998,1,0,327.0,3243944.0
3,1998,1,1,251.0,2497189.0
3,1998,1,2,508.0,3990829.0
3,1998,1,3,16.0,3456965.0
3,1998,1,4,518.0,2274972.0
3,1998,1,5,201.0,504164.0
3,1999,0,0,101.0,3229424.0
3,1999,0,1,50.0,2559176.0
3,1999,0,2,141.0,4200203.0
3,1999,0,3,20.0,3377543.0
3,1999,0,4,137.0,2727054.0
3,1999,0,5,44.0,912898.0
3,1999,1,0,355.0,3279728.0
3,1999,1,1,265.0,2543861.0
3,1999,1,2,545.0,4045105.0
3,1999,1,3,21.0,3482230.0
3,1999,1,4,540.0,2301840.0
3,1999,1,5,204.0,515800.0
3,2000,0,0,116.0,3249247.0
3,2000,0,1,63.0,2617723.0
3,2000,0,2,174.0,4253771.0
3,2000,0,3,21.0,3396135.0
3,2000,0,4,133.0,2760512.0
3,2000,0,5,43.0,941957.0
3,2000,1,0,463.0,3306109.0
3,2000,1,1,331.0,2602314.0
3,2000,1,2,578.0,4096814.0
3,2000,1,3,18.0,3502413.0
3,2000,1,4,602.0,2333377.0
3,2000,1,5,232.0,525161.0
3,2001,0,0,166.0,3262682.0
3,2001,0,1,82.0,2690206.0
3,2001,0,2,210.0,4306817.0
3,2001,0,3,24.0,3411619.0
3,2001,0,4,137.0,2788628.0
3,2001,0,5,57.0,978346.0
3,2001,1,0,518.0,3325440.0
3,2001,1,1,375.0,2675285.0
3,2001,1,2,625.0,4145861.0
3,2001,1,3,29.0,3519935.0
3,2001,1,4,659.0,2358654.0
3,2001,1,5,250.0,547473.0
3,2002,0,0,158.0,3263542.0
3,2002,0,1,91.0,2772560.0
3,2002,0,2,194.0,4355651.0
3,2002,0,3,23.0,3418842.0
3,2002,0,4,179.0,2819507.0
3,2002,0,5,58.0,1012399.0
3,2002,1,0,542.0,3331708.0
3,2002,1,1,412.0,2758283.0
3,2002,1,2,619.0,4191889.0
3,2002,1,3,37.0,3529201.0
3,2002,1,4,615.0,2387478.0
3,2002,1,5,234.0,566447.0
3,2003,0,0,179.0,3258029.0
3,2003,0,1,69.0,2859003.0
3,2003,0,2,196.0,4402438.0
3,2003,0,3,25.0,3419258.0
3,2003,0,4,147.0,2854473.0
3,2003,0,5,68.0,1044188.0
3,2003,1,0,638.0,3331226.0
3,2003,1,1,456.0,2845955.0
3,2003,1,2,625.0,4237124.0
3,2003,1,3,37.0,3531507.0
3,2003,1,4,577.0,2420864.0
3,2003,1,5,272.0,581842.0
3,2004,0,0,159.0,3255244.0
3,2004,0,1,99.0,2940630.0
3,2004,0,2,185.0,4450210.0
3,2004,0,3,25.0,3416244.0
3,2004,0,4,136.0,2895423.0
3,2004,0,5,50.0,1073648.0
3,2004,1,0,653.0,3333328.0
3,2004,1,1,445.0,2930079.0
3,2004,1,2,599.0,4284709.0
3,2004,1,3,43.0,3530061.0
3,2004,1,4,500.0,2459960.0
3,2004,1,5,227.0,593409.0
3,2005,0,0,148.0,3260468.0
3,2005,0,1,104.0,3011376.0
3,2005,0,2,171.0,4500787.0
3,2005,0,3,21.0,3413809.0
3,2005,0,4,161.0,2943135.0
3,2005,0,5,59.0,1101024.0
3,2005,1,0,638.0,3343414.0
3,2005,1,1,451.0,3004991.0
3,2005,1,2,539.0,4336453.0
3,2005,1,3,52.0,3528848.0
3,2005,1,4,489.0,2505136.0
3,2005,1,5,225.0,601176.0
3,2006,0,0,175.0,3271703.0
3,2006,0,1,105.0,3070419.0
3,2006,0,2,160.0,4549471.0
3,2006,0,3,26.0,3412126.0
3,2006,0,4,115.0,2983954.0
3,2006,0,5,31.0,1132977.0
3,2006,1,0,656.0,3357424.0
3,2006,1,1,483.0,3068991.0
3,2006,1,2,585.0,4383730.0
3,2006,1,3,39.0,3527369.0
3,2006,1,4,487.0,2540712.0
3,2006,1,5,246.0,620010.0
3,2007,0,0,146.0,3292790.0
3,2007,0,1,126.0,3120162.0
3,2007,0,2,155.0,4601874.0
3,2007,0,3,34.0,3414627.0
3,2007,0,4,108.0,3033008.0
3,2007,0,5,31.0,1161794.0
3,2007,1,0,577.0,3381171.0
3,2007,1,1,490.0,3125322.0
3,2007,1,2,571.0,4436541.0
3,2007,1,3,45.0,3530454.0
3,2007,1,4,438.0,2582754.0
3,2007,1,5,225.0,634995.0
3,2008,0,0,180.0,3319037.0
3,2008,0,1,94.0,3159967.0
3,2008,0,2,173.0,4660022.0
3,2008,0,3,20.0,3422263.0
3,2008,0,4,108.0,3088727.0
3,2008,0,5,36.0,1188016.0
3,2008,1,0,625.0,3410092.0
3,2008,1,1,531.0,3172743.0
3,2008,1,2,582.0,4496672.0
3,2008,1,3,39.0,3539110.0
3,2008,1,4,463.0,2630686.0
3,2008,1,5,208.0,646185.0
3,2009,0,0,164.0,3342385.0
3,2009,0,1,105.0,3189773.0
3,2009,0,2,150.0,4726814.0
3,2009,0,3,28.0,3434884.0
3,2009,0,4,112.0,3148915.0
3,2009,0,5,25.0,1211934.0
3,2009,1,0,609.0,3436265.0
3,2009,1,1,504.0,3210244.0
3,2009,1,2,542.0,4566645.0
3,2009,1,3,34.0,3553154.0
3,2009,1,4,434.0,2683502.0
3,2009,1,5,177.0,653486.0
3,2010,0,0,150.0,3358103.0
3,2010,0,1,101.0,3210247.0
3,2010,0,2,162.0,4804030.0
3,2010,0,3,20.0,3450419.0
3,2010,0,4,99.0,3212253.0
3,2010,0,5,34.0,1234182.0
3,2010,1,0,683.0,3455127.0
3,2010,1,1,485.0,3237957.0
3,2010,1,2,573.0,4648068.0
3,2010,1,3,33.0,3570316.0
3,2010,1,4,397.0,2740656.0
3,2010,1,5,206.0,657096.0
3,2011,0,0,172.0,3372659.0
3,2011,0,1,102.0,3224774.0
3,2011,0,2,157.0,4893085.0
3,2011,0,3,29.0,3472180.0
3,2011,0,4,93.0,3268753.0
3,2011,0,5,30.0,1260121.0
3,2011,1,0,693.0,3471151.0
3,2011,1,1,510.0,3258804.0
3,2011,1,2,504.0,4738525.0
3,2011,1,3,28.0,3592374.0
3,2011,1,4,416.0,2788575.0
3,2011,1,5,178.0,674738.0
3,2012,0,0,204.0,3380770.0
3,2012,0,1,102.0,3228400.0
3,2012,0,2,164.0,4993138.0
3,2012,0,3,17.0,3494571.0
3,2012,0,4,108.0,3328463.0
3,2012,0,5,33.0,1282726.0
3,2012,1,0,745.0,3480902.0
3,2012,1,1,616.0,3268154.0
3,2012,1,2,554.0,4841057.0
3,2012,1,3,29.0,3615254.0
3,2012,1,4,451.0,2839783.0
3,2012,1,5,225.0,688560.0
3,2013,0,0,167.0,3384642.0
3,2013,0,1,102.0,3226464.0
3,2013,0,2,157.0,5099167.0
3,2013,0,3,32.0,3515742.0
3,2013,0,4,102.0,3390673.0
3,2013,0,5,29.0,1303352.0
3,2013,1,0,696.0,3486661.0
3,2013,1,1,499.0,3271373.0
3,2013,1,2,604.0,4950850.0
3,2013,1,3,33.0,3637026.0
3,2013,1,4,398.0,2894129.0
3,2013,1,5,168.0,699046.0
3,2014,0,0,204.0,3388324.0
3,2014,0,1,118.0,3227239.0
3,2014,0,2,196.0,5203634.0
3,2014,0,3,35.0,3533961.0
3,2014,0,4,109.0,3454994.0
3,2014,0,5,25.0,1323654.0
3,2014,1,0,738.0,3492454.0
3,2014,1,1,531.0,3276955.0
3,2014,1,2,644.0,5060862.0
3,2014,1,3,34.0,3655965.0
3,2014,1,4,405.0,2951616.0
3,2014,1,5,192.0,706897.0
3,2015,0,0,153.0,3394201.0
3,2015,0,1,114.0,3235582.0
3,2015,0,2,166.0,5301368.0
3,2015,0,3,19.0,3549219.0
3,2015,0,4,125.0,3520779.0
3,2015,0,5,27.0,1344980.0
3,2015,1,0,656.0,3500580.0
3,2015,1,1,465.0,3289927.0
3,2015,1,2,633.0,5166179.0
3,2015,1,3,39.0,3672155.0
3,2015,1,4,431.0,3011963.0
3,2015,1,5,245.0,712691.0
4,1981,0,0,5.0,348000.0
4,1981,0,1,6.0,242200.0
4,1981,0,2,6.0,333500.0
4,1981,0,3,0.0,295200.0
4,1981,0,4,10.0,164300.0
4,1981,0,5,7.0,43100.0
4,1981,1,0,7.0,352400.0
4,1981,1,1,7.0,227500.0
4,1981,1,2,26.0,317800.0
4,1981,1,3,1.0,307500.0
4,1981,1,4,13.0,110900.0
4,1981,1,5,4.0,26300.0
4,1982,0,0,0.0,340700.0
4,1982,0,1,5.0,255400.0
4,1982,0,2,9.0,331100.0
4,1982,0,3,0.0,294800.0
4,1982,0,4,2.0,171800.0
4,1982,0,5,1.0,44600.0
4,1982,1,0,6.0,346200.0
4,1982,1,1,9.0,239600.0
4,1982,1,2,29.0,315100.0
4,1982,1,3,0.0,307300.0
4,1982,1,4,9.0,120100.0
4,1982,1,5,0.0,26900.0
4,1983,0,0,,326800.0
4,1983,0,1,,275000.0
4,1983,0,2,,328100.0
4,1983,0,3,,295700.0
4,1983,0,4,,184100.0
4,1983,0,5,,46300.0
4,1983,1,0,,332000.0
4,1983,1,1,,259900.0
4,1983,1,2,,311100.0
4,1983,1,3,,308700.0
4,1983,1,4,,134600.0
4,1983,1,5,,27700.0
4,1985,0,0,4.0,310700.0
4,1985,0,1,4.0,293700.0
4,1985,0,2,3.0,327300.0
4,1985,0,3,0.0,297700.0
4,1985,0,4,8.0,195800.0
4,1985,0,5,3.0,48000.0
4,1985,1,0,3.0,316000.0
4,1985,1,1,15.0,279600.0
4,1985,1,2,25.0,308500.0
4,1985,1,3,0.0,311200.0
4,1985,1,4,7.0,148900.0
4,1985,1,5,2.0,28700.0
4,1986,0,0,5.0,300600.0
4,1986,0,1,5.0,304200.0
4,1986,0,2,5.0,330600.0
4,1986,0,3,0.0,300200.0
4,1986,0,4,2.0,201800.0
4,1986,0,5,1.0,48600.0
4,1986,1,0,1.0,306100.0
4,1986,1,1,13.0,290100.0
4,1986,1,2,18.0,310300.0
4,1986,1,3,0.0,314300.0
4,1986,1,4,9.0,157600.0
4,1986,1,5,2.0,29000.0
4,1987,0,0,2.0,293100.0
4,1987,0,1,9.0,312300.0
4,1987,0,2,7.0,335100.0
4,1987,0,3,0.0,302800.0
4,1987,0,4,4.0,207900.0
4,1987,0,5,4.0,49100.0
4,1987,1,0,6.0,298400.0
4,1987,1,1,9.0,298300.0
4,1987,1,2,19.0,313400.0
4,1987,1,3,1.0,317700.0
4,1987,1,4,14.0,165600.0
4,1987,1,5,6.0,29000.0
4,1988,0,0,4.0,283400.0
4,1988,0,1,5.0,316500.0
4,1988,0,2,6.0,338700.0
4,1988,0,3,1.0,304900.0
4,1988,0,4,8.0,212600.0
4,1988,0,5,1.0,48300.0
4,1988,1,0,7.0,289200.0
4,1988,1,1,9.0,302800.0
4,1988,1,2,11.0,316300.0
4,1988,1,3,0.0,320400.0
4,1988,1,4,6.0,171000.0
4,1988,1,5,3.0,27900.0
4,1989,0,0,1.0,267400.0
4,1989,0,1,7.0,318200.0
4,1989,0,2,4.0,346100.0
4,1989,0,3,0.0,308800.0
4,1989,0,4,5.0,216200.0
4,1989,0,5,1.0,47600.0
4,1989,1,0,14.0,277200.0
4,1989,1,1,14.0,304500.0
4,1989,1,2,22.0,322400.0
4,1989,1,3,0.0,325000.0
4,1989,1,4,8.0,175300.0
4,1989,1,5,2.0,26900.0
4,1990,0,0,3.0,258500.0
4,1990,0,1,4.0,320700.0
4,1990,0,2,15.0,358000.0
4,1990,0,3,0.0,316900.0
4,1990,0,4,6.0,224100.0
4,1990,0,5,1.0,48900.0
4,1990,1,0,10.0,272500.0
4,1990,1,1,16.0,307100.0
4,1990,1,2,25.0,332700.0
4,1990,1,3,0.0,333600.0
4,1990,1,4,11.0,183800.0
4,1990,1,5,2.0,26900.0
4,1991,0,0,0.0,286400.0
4,1991,0,1,4.0,342100.0
4,1991,0,2,9.0,396300.0
4,1991,0,3,0.0,349500.0
4,1991,0,4,11.0,247900.0
4,1991,0,5,2.0,52900.0
4,1991,1,0,6.0,295300.0
4,1991,1,1,20.0,313800.0
4,1991,1,2,14.0,348500.0
4,1991,1,3,0.0,366200.0
4,1991,1,4,9.0,203100.0
4,1991,1,5,5.0,28800.0
4,1992,0,0,1.0,290100.0
4,1992,0,1,0.0,340900.0
4,1992,0,2,6.0,410800.0
4,1992,0,3,0.0,358200.0
4,1992,0,4,10.0,263400.0
4,1992,0,5,2.0,53400.0
